	protein	disease	value
98608	93	376	1
98609	93	378	1
98610	93	380	1
98611	93	381	1
98612	93	382	1
98613	93	383	1
98614	93	384	1
98615	93	385	1
98616	93	386	1
98617	93	387	1
98618	93	388	1
98619	93	389	1
98620	93	390	1
98621	93	391	1
98622	93	392	1
98623	93	393	1
98624	93	394	1
98625	93	395	1
98626	93	396	1
98627	93	397	1
98628	93	399	1
98629	93	400	1
98630	93	402	1
98631	93	403	1
98632	93	404	1
98633	93	405	1
98634	93	406	1
98635	93	407	1
98636	93	408	1
98637	93	409	1
98638	93	410	1
98639	93	411	1
98640	93	412	1
98641	93	413	1
98642	93	414	1
98643	93	415	1
98644	93	416	1
98645	93	417	1
98646	93	419	1
98647	93	420	1
98648	93	421	1
98649	93	422	1
98650	93	423	1
98651	93	424	1
98652	93	425	1
98653	93	426	1
98654	93	428	1
98655	93	429	1
98656	93	430	1
98657	93	431	1
98658	93	432	1
98659	93	433	1
98660	93	435	1
98661	93	436	1
98662	93	437	1
98663	93	438	1
98664	93	439	1
98665	93	440	1
98666	93	441	1
98667	93	442	1
98668	93	443	1
98669	93	444	1
98670	93	445	1
98671	93	446	1
98672	93	447	1
98673	93	448	1
98674	93	449	1
98675	93	450	1
98676	93	451	1
98677	93	452	1
98678	93	453	1
98679	93	454	1
98680	93	455	1
98681	93	456	1
98682	93	457	1
98683	93	458	1
98684	93	459	1
98685	93	460	1
98686	93	462	1
98687	93	463	1
98688	93	464	1
98689	93	466	1
98690	93	467	1
98691	93	468	1
98692	93	469	1
98693	93	470	1
98694	93	471	1
98695	93	472	1
98696	93	473	1
98697	93	474	1
98698	93	479	1
98699	93	480	1
98700	93	481	1
98701	93	482	1
98702	93	483	1
98703	93	484	1
98704	93	485	1
98705	93	487	1
98706	93	489	1
98707	93	490	1
98708	93	491	1
98709	93	492	1
98710	93	493	1
98711	93	494	1
98712	93	495	1
98713	93	496	1
98714	93	497	1
98715	93	498	1
98716	93	499	1
98717	93	500	1
98718	93	501	1
98719	93	502	1
98720	93	503	1
98721	93	504	1
98722	93	505	1
98723	93	506	1
98724	93	507	1
98725	93	508	1
98726	93	511	1
98727	93	514	1
98728	93	515	1
98729	93	516	1
98730	93	517	1
98731	93	520	1
98732	93	521	1
98733	93	522	1
98734	93	523	1
98735	93	524	1
98736	93	525	1
98737	93	527	1
98738	93	530	1
98739	93	531	1
98740	93	532	1
98741	93	533	1
98742	93	534	1
98743	93	538	1
98744	93	540	1
98745	93	541	1
98746	93	543	1
98747	93	545	1
98748	93	546	1
98749	93	547	1
98750	93	548	1
98751	93	549	1
98752	93	550	1
98753	93	551	1
98754	93	552	1
98755	93	553	1
98756	93	554	1
98757	93	555	1
98758	93	556	1
98759	93	557	1
98760	93	558	1
98761	93	559	1
98762	93	560	1
98763	93	561	1
98764	93	562	1
98765	93	563	1
98766	93	564	1
98767	93	565	1
98768	93	566	1
98769	93	567	1
98770	93	568	1
98771	93	569	1
98772	93	570	1
98773	93	571	1
98774	93	572	1
98775	93	573	1
98776	93	574	1
98777	93	575	1
98778	93	576	1
98779	93	577	1
98780	93	578	1
98781	93	579	1
98782	93	580	1
98783	93	581	1
98784	93	582	1
98785	93	583	1
98786	93	584	1
98787	93	585	1
98788	93	586	1
98789	93	587	1
98790	93	588	1
98791	93	589	1
98792	93	590	1
98793	93	591	1
98794	93	592	1
98795	93	593	1
98796	93	594	1
98797	93	595	1
98798	93	596	1
98799	93	597	1
98800	93	599	1
98801	93	600	1
98802	93	601	1
98803	93	603	1
98804	93	607	1
98805	93	610	1
98806	93	614	1
98807	93	615	1
98808	93	623	1
98809	93	624	1
98810	93	628	1
98811	93	629	1
98812	93	641	1
98813	93	642	1
98814	93	645	1
98815	93	649	1
98816	93	654	1
98817	93	656	1
98818	93	657	1
98819	93	659	1
98820	93	660	1
98821	93	661	1
98822	93	663	1
98823	93	665	1
98824	93	667	1
98825	93	668	1
98826	93	669	1
98827	93	670	1
98828	93	671	1
98829	93	672	1
98830	93	675	1
98831	93	676	1
98832	93	677	1
98833	93	683	1
98834	93	684	1
98835	93	688	1
98836	93	690	1
98837	93	695	1
98838	93	696	1
98839	93	697	1
98840	93	699	1
98841	93	701	1
98842	93	706	1
98843	93	708	1
98844	93	714	1
98845	93	718	1
98846	93	721	1
98847	93	722	1
98848	93	723	1
98849	93	725	1
98850	93	728	1
98851	93	735	1
98852	93	737	1
98853	93	742	1
98854	93	743	1
98855	93	744	1
98856	93	748	1
98857	93	749	1
98858	93	750	1
98859	93	755	1
98860	93	758	1
98861	93	761	1
98862	93	764	1
98863	93	766	1
98864	93	768	1
98865	93	769	1
98866	93	777	1
98867	93	778	1
98868	93	783	1
98869	93	784	1
98870	93	785	1
98871	93	787	1
98872	93	790	1
98873	93	794	1
98874	93	802	1
98875	93	805	1
98876	93	806	1
98877	93	809	1
98878	93	814	1
98879	93	817	1
98880	93	820	1
98881	93	821	1
98882	93	822	1
98883	93	825	1
98884	93	829	1
98885	93	831	1
98886	93	833	1
98887	93	835	1
98888	93	837	1
98889	93	840	1
98890	93	841	1
98891	93	842	1
98892	93	848	1
98893	93	855	1
98894	93	858	1
98895	93	867	1
98896	93	869	1
98897	93	873	1
98898	93	875	1
98899	93	876	1
98900	93	878	1
98901	93	880	1
98902	93	893	1
98903	93	894	1
98904	93	895	1
98905	93	899	1
98906	93	900	1
98907	93	906	1
98908	93	914	1
98909	93	916	1
98910	93	919	1
98911	93	921	1
98912	93	926	1
98913	93	935	1
98914	93	936	1
98915	93	937	1
98916	93	941	1
98917	93	946	1
98918	93	947	1
98919	93	948	1
98920	93	954	1
98921	93	955	1
98922	93	958	1
98923	93	959	1
98924	93	960	1
98925	93	961	1
98926	93	962	1
98927	93	964	1
98928	93	967	1
98929	93	968	1
98930	93	969	1
98931	93	972	1
98932	93	974	1
98933	93	975	1
98934	93	978	1
98935	93	985	1
98936	93	986	1
98937	93	987	1
98938	93	997	1
98939	93	998	1
98940	93	999	1
98941	93	1001	1
98942	93	1003	1
98943	93	1006	1
98944	93	1008	1
98945	93	1009	1
98946	93	1011	1
98947	93	1014	1
98948	93	1019	1
98949	93	1020	1
98950	93	1022	1
98951	93	1023	1
98952	93	1029	1
98953	93	1035	1
98954	93	1039	1
98955	93	1041	1
98956	93	1043	1
98957	93	1046	1
98958	93	1048	1
98959	93	1049	1
98960	93	1050	1
98961	93	1052	1
98962	93	1053	1
98963	93	1054	1
98964	93	1055	1
98965	93	1062	1
98966	93	1065	1
98967	93	1068	1
98968	93	1070	1
98969	93	1071	1
98970	93	1073	1
98971	93	1074	1
98972	93	1080	1
98973	93	1085	1
98974	93	1087	1
98975	93	1088	1
98976	93	1090	1
98977	93	1093	1
98978	93	1095	1
98979	93	1096	1
98980	93	1100	1
98981	93	1101	1
98982	93	1102	1
98983	93	1104	1
98984	93	1107	1
98985	93	1110	1
98986	93	1112	1
98987	93	1115	1
98988	93	1116	1
98989	93	1119	1
98990	93	1121	1
98991	93	1125	1
98992	93	1128	1
98993	93	1132	1
98994	93	1134	1
98995	93	1136	1
98996	93	1137	1
98997	93	1139	1
98998	93	1142	1
98999	93	1144	1
99000	93	1146	1
99001	93	1147	1
99002	93	1153	1
99003	93	1154	1
99004	93	1155	1
99005	93	1156	1
99006	93	1157	1
99007	93	1158	1
99008	93	1160	1
99009	93	1161	1
99010	93	1163	1
99011	93	1164	1
99012	93	1165	1
99013	93	1171	1
99014	93	1174	1
99015	93	1184	1
99016	93	1188	1
99017	93	1192	1
99018	93	1193	1
99019	93	1197	1
99020	93	1199	1
99021	93	1200	1
99022	93	1204	1
99023	93	1205	1
99024	93	1206	1
99025	93	1208	1
99026	93	1210	1
99027	93	1212	1
99028	93	1213	1
99029	93	1214	1
99030	93	1225	1
99031	93	1228	1
99032	93	1229	1
99033	93	1234	1
99034	93	1239	1
99035	93	1241	1
99036	93	1262	1
99037	93	1268	1
99038	93	1275	1
99039	93	1276	1
99040	93	1278	1
99041	93	1280	1
99042	93	1283	1
99043	93	1284	1
99044	93	1285	1
99045	93	1288	1
99046	93	1292	1
99047	93	1293	1
99048	93	1310	1
99049	93	1321	1
99050	93	1325	1
99051	93	1326	1
99052	93	1333	1
99053	93	1337	1
99054	93	1338	1
99055	93	1340	1
99056	93	1347	1
99057	93	1355	1
99058	93	1361	1
99059	93	1363	1
99060	93	1364	1
99061	93	1366	1
99062	93	1370	1
99063	93	1372	1
99064	93	1375	1
99065	93	1380	1
99066	93	1381	1
99067	93	1383	1
99068	93	1385	1
99069	93	1390	1
99070	93	1392	1
99071	93	1393	1
99072	93	1395	1
99073	93	1397	1
99074	93	1398	1
99075	93	1419	1
99076	93	1421	1
99077	93	1428	1
99078	93	1430	1
99079	93	1438	1
99080	93	1448	1
99081	93	1449	1
99082	93	1450	1
99083	93	1454	1
99084	93	1455	1
99085	93	1458	1
99086	93	1460	1
99087	93	1463	1
99088	93	1468	1
99089	93	1472	1
99090	93	1473	1
99091	93	1478	1
99092	93	1483	1
99093	93	1485	1
99094	93	1486	1
99095	93	1489	1
99096	93	1490	1
99097	93	1504	1
99098	93	1506	1
99099	93	1507	1
99100	93	1511	1
99101	93	1514	1
99102	93	1525	1
99103	93	1530	1
99104	93	1537	1
99105	93	1554	1
99106	93	1555	1
99107	93	1557	1
99108	93	1561	1
99109	93	1575	1
99110	93	1589	1
99111	93	1590	1
99112	93	1596	1
99113	93	1597	1
99114	93	1607	1
99115	93	1613	1
99116	93	1617	1
99117	93	1619	1
99118	93	1626	1
99119	93	1635	1
99120	93	1636	1
99121	93	1644	1
99122	93	1668	1
99123	93	1681	1
99124	93	1684	1
99125	93	1686	1
99126	93	1703	1
99127	93	1728	1
99128	93	1740	1
99129	93	1743	1
99130	93	1749	1
99131	93	1757	1
99132	93	1759	1
99133	93	1764	1
99134	93	1770	1
99135	93	1776	1
99136	93	1777	1
99137	93	1781	1
99138	93	1783	1
99139	93	1793	1
99140	93	1796	1
99141	93	1812	1
99142	93	1814	1
99143	93	1825	1
99144	93	1826	1
99145	93	1831	1
99146	93	1857	1
99147	93	1858	1
99148	93	1859	1
99149	93	1867	1
99150	93	1870	1
99151	93	1877	1
99152	93	1878	1
99153	93	1879	1
99154	93	1881	1
99155	93	1882	1
99156	93	1883	1
99157	93	1887	1
99158	93	1889	1
99159	93	1894	1
99160	93	1908	1
99161	93	1909	1
99162	93	1912	1
99163	93	1913	1
99164	93	1914	1
99165	93	1916	1
99166	93	1917	1
99167	93	1935	1
99168	93	1960	1
99169	93	1962	1
99170	93	1976	1
99171	93	1979	1
99172	93	2004	1
99173	93	2023	1
99174	93	2036	1
99175	93	2037	1
99176	93	2038	1
99177	93	2039	1
99178	93	2040	1
99179	93	2041	1
99180	93	2042	1
99181	93	2043	1
99182	93	2044	1
99183	93	2045	1
99184	93	2046	1
99185	93	2047	1
99186	93	2048	1
99187	93	2049	1
99188	93	2050	1
99189	93	2051	1
99190	93	2052	1
99191	93	2053	1
99192	93	2054	1
99193	93	2055	1
99194	93	2056	1
99195	93	2076	1
99196	93	2487	1
99197	94	177	1
99198	94	178	1
99199	94	179	1
99200	94	180	1
99201	94	181	1
99202	94	182	1
99203	94	184	1
99204	94	185	1
99205	94	186	1
99206	94	187	1
99207	94	188	1
99208	94	190	1
99209	94	191	1
99210	94	192	1
99211	94	193	1
99212	94	194	1
99213	94	195	1
99214	94	196	1
99215	94	197	1
99216	94	198	1
99217	94	199	1
99218	94	200	1
99219	94	201	1
99220	94	202	1
99221	94	203	1
99222	94	204	1
99223	94	205	1
99224	94	206	1
99225	94	207	1
99226	94	208	1
99227	94	209	1
99228	94	210	1
99229	94	212	1
99230	94	213	1
99231	94	214	1
99232	94	215	1
99233	94	216	1
99234	94	217	1
99235	94	218	1
99236	94	219	1
99237	94	220	1
99238	94	221	1
99239	94	222	1
99240	94	223	1
99241	94	224	1
99242	94	225	1
99243	94	226	1
99244	94	227	1
99245	94	228	1
99246	94	229	1
99247	94	230	1
99248	94	231	1
99249	94	232	1
99250	94	233	1
99251	94	234	1
99252	94	235	1
99253	94	236	1
99254	94	237	1
99255	94	238	1
99256	94	239	1
99257	94	240	1
99258	94	241	1
99259	94	242	1
99260	94	244	1
99261	94	245	1
99262	94	246	1
99263	94	247	1
99264	94	248	1
99265	94	249	1
99266	94	251	1
99267	94	252	1
99268	94	254	1
99269	94	255	1
99270	94	256	1
99271	94	257	1
99272	94	258	1
99273	94	259	1
99274	94	261	1
99275	94	262	1
99276	94	263	1
99277	94	265	1
99278	94	266	1
99279	94	267	1
99280	94	268	1
99281	94	269	1
99282	94	270	1
99283	94	271	1
99284	94	272	1
99285	94	273	1
99286	94	274	1
99287	94	275	1
99288	94	276	1
99289	94	277	1
99290	94	278	1
99291	94	279	1
99292	94	280	1
99293	94	281	1
99294	94	282	1
99295	94	284	1
99296	94	285	1
99297	94	286	1
99298	94	287	1
99299	94	288	1
99300	94	289	1
99301	94	290	1
99302	94	291	1
99303	94	292	1
99304	94	294	1
99305	94	295	1
99306	94	296	1
99307	94	298	1
99308	94	299	1
99309	94	300	1
99310	94	301	1
99311	94	302	1
99312	94	303	1
99313	94	304	1
99314	94	305	1
99315	94	306	1
99316	94	307	1
99317	94	308	1
99318	94	310	1
99319	94	311	1
99320	94	312	1
99321	94	313	1
99322	94	315	1
99323	94	316	1
99324	94	317	1
99325	94	318	1
99326	94	319	1
99327	94	320	1
99328	94	321	1
99329	94	322	1
99330	94	323	1
99331	94	324	1
99332	94	325	1
99333	94	326	1
99334	94	328	1
99335	94	330	1
99336	94	331	1
99337	94	332	1
99338	94	333	1
99339	94	334	1
99340	94	335	1
99341	94	336	1
99342	94	337	1
99343	94	338	1
99344	94	340	1
99345	94	341	1
99346	94	342	1
99347	94	343	1
99348	94	344	1
99349	94	345	1
99350	94	346	1
99351	94	347	1
99352	94	348	1
99353	94	349	1
99354	94	350	1
99355	94	351	1
99356	94	352	1
99357	94	353	1
99358	94	354	1
99359	94	355	1
99360	94	356	1
99361	94	357	1
99362	94	358	1
99363	94	360	1
99364	94	361	1
99365	94	362	1
99366	94	363	1
99367	94	364	1
99368	94	365	1
99369	94	366	1
99370	94	367	1
99371	94	369	1
99372	94	370	1
99373	94	371	1
99374	94	372	1
99375	94	373	1
99376	94	374	1
99377	94	375	1
99378	94	376	1
99379	94	377	1
99380	94	378	1
99381	94	379	1
99382	94	380	1
99383	94	382	1
99384	94	384	1
99385	94	385	1
99386	94	386	1
99387	94	387	1
99388	94	388	1
99389	94	389	1
99390	94	390	1
99391	94	391	1
99392	94	392	1
99393	94	394	1
99394	94	395	1
99395	94	396	1
99396	94	397	1
99397	94	400	1
99398	94	402	1
99399	94	403	1
99400	94	404	1
99401	94	405	1
99402	94	406	1
99403	94	407	1
99404	94	408	1
99405	94	409	1
99406	94	410	1
99407	94	411	1
99408	94	412	1
99409	94	413	1
99410	94	415	1
99411	94	416	1
99412	94	417	1
99413	94	418	1
99414	94	419	1
99415	94	420	1
99416	94	421	1
99417	94	422	1
99418	94	423	1
99419	94	424	1
99420	94	425	1
99421	94	426	1
99422	94	427	1
99423	94	428	1
99424	94	429	1
99425	94	431	1
99426	94	432	1
99427	94	433	1
99428	94	434	1
99429	94	435	1
99430	94	436	1
99431	94	437	1
99432	94	438	1
99433	94	439	1
99434	94	440	1
99435	94	441	1
99436	94	443	1
99437	94	444	1
99438	94	445	1
99439	94	446	1
99440	94	447	1
99441	94	448	1
99442	94	449	1
99443	94	450	1
99444	94	451	1
99445	94	452	1
99446	94	453	1
99447	94	454	1
99448	94	456	1
99449	94	457	1
99450	94	458	1
99451	94	459	1
99452	94	460	1
99453	94	461	1
99454	94	462	1
99455	94	463	1
99456	94	464	1
99457	94	465	1
99458	94	466	1
99459	94	467	1
99460	94	468	1
99461	94	469	1
99462	94	470	1
99463	94	471	1
99464	94	472	1
99465	94	473	1
99466	94	474	1
99467	94	475	1
99468	94	476	1
99469	94	478	1
99470	94	479	1
99471	94	480	1
99472	94	481	1
99473	94	482	1
99474	94	483	1
99475	94	484	1
99476	94	485	1
99477	94	488	1
99478	94	489	1
99479	94	490	1
99480	94	491	1
99481	94	492	1
99482	94	493	1
99483	94	494	1
99484	94	495	1
99485	94	496	1
99486	94	497	1
99487	94	498	1
99488	94	499	1
99489	94	500	1
99490	94	501	1
99491	94	502	1
99492	94	503	1
99493	94	504	1
99494	94	505	1
99495	94	506	1
99496	94	507	1
99497	94	508	1
99498	94	510	1
99499	94	511	1
99500	94	512	1
99501	94	514	1
99502	94	515	1
99503	94	517	1
99504	94	520	1
99505	94	521	1
99506	94	522	1
99507	94	523	1
99508	94	524	1
99509	94	530	1
99510	94	531	1
99511	94	532	1
99512	94	534	1
99513	94	536	1
99514	94	538	1
99515	94	540	1
99516	94	541	1
99517	94	542	1
99518	94	543	1
99519	94	545	1
99520	94	546	1
99521	94	547	1
99522	94	548	1
99523	94	549	1
99524	94	550	1
99525	94	551	1
99526	94	552	1
99527	94	553	1
99528	94	554	1
99529	94	555	1
99530	94	556	1
99531	94	557	1
99532	94	558	1
99533	94	559	1
99534	94	560	1
99535	94	561	1
99536	94	562	1
99537	94	563	1
99538	94	564	1
99539	94	565	1
99540	94	566	1
99541	94	567	1
99542	94	568	1
99543	94	569	1
99544	94	570	1
99545	94	571	1
99546	94	572	1
99547	94	573	1
99548	94	574	1
99549	94	575	1
99550	94	576	1
99551	94	577	1
99552	94	578	1
99553	94	579	1
99554	94	580	1
99555	94	581	1
99556	94	582	1
99557	94	583	1
99558	94	584	1
99559	94	585	1
99560	94	586	1
99561	94	587	1
99562	94	588	1
99563	94	589	1
99564	94	590	1
99565	94	591	1
99566	94	592	1
99567	94	593	1
99568	94	594	1
99569	94	595	1
99570	94	596	1
99571	94	597	1
99572	94	598	1
99573	94	599	1
99574	94	600	1
99575	94	601	1
99576	94	602	1
99577	94	603	1
99578	94	604	1
99579	94	605	1
99580	94	606	1
99581	94	607	1
99582	94	608	1
99583	94	609	1
99584	94	610	1
99585	94	611	1
99586	94	612	1
99587	94	613	1
99588	94	614	1
99589	94	615	1
99590	94	616	1
99591	94	617	1
99592	94	618	1
99593	94	619	1
99594	94	620	1
99595	94	621	1
99596	94	622	1
99597	94	623	1
99598	94	624	1
99599	94	625	1
99600	94	626	1
99601	94	627	1
99602	94	628	1
99603	94	629	1
99604	94	630	1
99605	94	631	1
99606	94	632	1
99607	94	633	1
99608	94	634	1
99609	94	635	1
99610	94	636	1
99611	94	637	1
99612	94	638	1
99613	94	639	1
99614	94	640	1
99615	94	641	1
99616	94	642	1
99617	94	643	1
99618	94	644	1
99619	94	645	1
99620	94	646	1
99621	94	647	1
99622	94	648	1
99623	94	649	1
99624	94	650	1
99625	94	651	1
99626	94	652	1
99627	94	653	1
99628	94	654	1
99629	94	655	1
99630	94	656	1
99631	94	657	1
99632	94	658	1
99633	94	659	1
99634	94	660	1
99635	94	661	1
99636	94	662	1
99637	94	663	1
99638	94	664	1
99639	94	665	1
99640	94	666	1
99641	94	667	1
99642	94	668	1
99643	94	669	1
99644	94	670	1
99645	94	671	1
99646	94	672	1
99647	94	673	1
99648	94	674	1
99649	94	675	1
99650	94	676	1
99651	94	677	1
99652	94	678	1
99653	94	679	1
99654	94	680	1
99655	94	681	1
99656	94	682	1
99657	94	683	1
99658	94	684	1
99659	94	685	1
99660	94	686	1
99661	94	687	1
99662	94	688	1
99663	94	689	1
99664	94	690	1
99665	94	691	1
99666	94	692	1
99667	94	693	1
99668	94	694	1
99669	94	695	1
99670	94	696	1
99671	94	697	1
99672	94	698	1
99673	94	699	1
99674	94	700	1
99675	94	701	1
99676	94	702	1
99677	94	703	1
99678	94	704	1
99679	94	705	1
99680	94	706	1
99681	94	707	1
99682	94	708	1
99683	94	709	1
99684	94	710	1
99685	94	711	1
99686	94	712	1
99687	94	713	1
99688	94	714	1
99689	94	715	1
99690	94	716	1
99691	94	717	1
99692	94	718	1
99693	94	719	1
99694	94	720	1
99695	94	721	1
99696	94	722	1
99697	94	723	1
99698	94	724	1
99699	94	725	1
99700	94	726	1
99701	94	727	1
99702	94	728	1
99703	94	729	1
99704	94	730	1
99705	94	731	1
99706	94	732	1
99707	94	733	1
99708	94	734	1
99709	94	735	1
99710	94	736	1
99711	94	737	1
99712	94	738	1
99713	94	739	1
99714	94	740	1
99715	94	741	1
99716	94	742	1
99717	94	743	1
99718	94	744	1
99719	94	745	1
99720	94	746	1
99721	94	747	1
99722	94	748	1
99723	94	749	1
99724	94	750	1
99725	94	751	1
99726	94	752	1
99727	94	753	1
99728	94	754	1
99729	94	755	1
99730	94	756	1
99731	94	757	1
99732	94	758	1
99733	94	759	1
99734	94	760	1
99735	94	761	1
99736	94	762	1
99737	94	763	1
99738	94	764	1
99739	94	765	1
99740	94	766	1
99741	94	767	1
99742	94	768	1
99743	94	769	1
99744	94	770	1
99745	94	771	1
99746	94	772	1
99747	94	773	1
99748	94	774	1
99749	94	775	1
99750	94	776	1
99751	94	777	1
99752	94	778	1
99753	94	779	1
99754	94	780	1
99755	94	781	1
99756	94	782	1
99757	94	783	1
99758	94	784	1
99759	94	785	1
99760	94	786	1
99761	94	787	1
99762	94	788	1
99763	94	789	1
99764	94	790	1
99765	94	791	1
99766	94	792	1
99767	94	793	1
99768	94	794	1
99769	94	795	1
99770	94	796	1
99771	94	797	1
99772	94	798	1
99773	94	799	1
99774	94	800	1
99775	94	801	1
99776	94	802	1
99777	94	803	1
99778	94	804	1
99779	94	805	1
99780	94	806	1
99781	94	807	1
99782	94	808	1
99783	94	809	1
99784	94	810	1
99785	94	811	1
99786	94	812	1
99787	94	813	1
99788	94	814	1
99789	94	815	1
99790	94	816	1
99791	94	817	1
99792	94	818	1
99793	94	819	1
99794	94	820	1
99795	94	821	1
99796	94	822	1
99797	94	823	1
99798	94	824	1
99799	94	825	1
99800	94	826	1
99801	94	827	1
99802	94	828	1
99803	94	829	1
99804	94	830	1
99805	94	831	1
99806	94	832	1
99807	94	833	1
99808	94	834	1
99809	94	835	1
99810	94	836	1
99811	94	837	1
99812	94	838	1
99813	94	839	1
99814	94	840	1
99815	94	841	1
99816	94	842	1
99817	94	843	1
99818	94	844	1
99819	94	845	1
99820	94	846	1
99821	94	847	1
99822	94	848	1
99823	94	849	1
99824	94	850	1
99825	94	851	1
99826	94	852	1
99827	94	853	1
99828	94	854	1
99829	94	855	1
99830	94	856	1
99831	94	857	1
99832	94	858	1
99833	94	859	1
99834	94	860	1
99835	94	861	1
99836	94	862	1
99837	94	863	1
99838	94	864	1
99839	94	865	1
99840	94	866	1
99841	94	867	1
99842	94	868	1
99843	94	869	1
99844	94	870	1
99845	94	871	1
99846	94	872	1
99847	94	873	1
99848	94	874	1
99849	94	875	1
99850	94	876	1
99851	94	877	1
99852	94	878	1
99853	94	879	1
99854	94	880	1
99855	94	881	1
99856	94	882	1
99857	94	883	1
99858	94	884	1
99859	94	885	1
99860	94	886	1
99861	94	887	1
99862	94	888	1
99863	94	889	1
99864	94	890	1
99865	94	891	1
99866	94	892	1
99867	94	893	1
99868	94	894	1
99869	94	895	1
99870	94	896	1
99871	94	897	1
99872	94	898	1
99873	94	899	1
99874	94	900	1
99875	94	901	1
99876	94	902	1
99877	94	903	1
99878	94	904	1
99879	94	905	1
99880	94	906	1
99881	94	907	1
99882	94	908	1
99883	94	909	1
99884	94	910	1
99885	94	911	1
99886	94	912	1
99887	94	913	1
99888	94	914	1
99889	94	915	1
99890	94	916	1
99891	94	917	1
99892	94	918	1
99893	94	919	1
99894	94	920	1
99895	94	921	1
99896	94	922	1
99897	94	923	1
99898	94	924	1
99899	94	925	1
99900	94	926	1
99901	94	927	1
99902	94	928	1
99903	94	929	1
99904	94	930	1
99905	94	931	1
99906	94	932	1
99907	94	933	1
99908	94	934	1
99909	94	935	1
99910	94	937	1
99911	94	941	1
99912	94	943	1
99913	94	944	1
99914	94	945	1
99915	94	946	1
99916	94	947	1
99917	94	948	1
99918	94	949	1
99919	94	950	1
99920	94	951	1
99921	94	952	1
99922	94	957	1
99923	94	958	1
99924	94	959	1
99925	94	960	1
99926	94	961	1
99927	94	962	1
99928	94	963	1
99929	94	964	1
99930	94	967	1
99931	94	968	1
99932	94	969	1
99933	94	971	1
99934	94	973	1
99935	94	974	1
99936	94	975	1
99937	94	977	1
99938	94	978	1
99939	94	980	1
99940	94	981	1
99941	94	983	1
99942	94	984	1
99943	94	986	1
99944	94	987	1
99945	94	989	1
99946	94	992	1
99947	94	996	1
99948	94	999	1
99949	94	1001	1
99950	94	1003	1
99951	94	1004	1
99952	94	1005	1
99953	94	1006	1
99954	94	1007	1
99955	94	1008	1
99956	94	1011	1
99957	94	1013	1
99958	94	1014	1
99959	94	1015	1
99960	94	1018	1
99961	94	1019	1
99962	94	1020	1
99963	94	1021	1
99964	94	1022	1
99965	94	1023	1
99966	94	1026	1
99967	94	1028	1
99968	94	1029	1
99969	94	1030	1
99970	94	1032	1
99971	94	1034	1
99972	94	1035	1
99973	94	1037	1
99974	94	1039	1
99975	94	1041	1
99976	94	1042	1
99977	94	1043	1
99978	94	1044	1
99979	94	1046	1
99980	94	1048	1
99981	94	1049	1
99982	94	1051	1
99983	94	1052	1
99984	94	1053	1
99985	94	1054	1
99986	94	1055	1
99987	94	1057	1
99988	94	1059	1
99989	94	1060	1
99990	94	1061	1
99991	94	1062	1
99992	94	1063	1
99993	94	1064	1
99994	94	1065	1
99995	94	1066	1
99996	94	1068	1
99997	94	1069	1
99998	94	1070	1
99999	94	1071	1
100000	94	1072	1
100001	94	1073	1
100002	94	1074	1
100003	94	1077	1
100004	94	1078	1
100005	94	1079	1
100006	94	1080	1
100007	94	1081	1
100008	94	1087	1
100009	94	1088	1
100010	94	1089	1
100011	94	1090	1
100012	94	1092	1
100013	94	1093	1
100014	94	1094	1
100015	94	1095	1
100016	94	1096	1
100017	94	1099	1
100018	94	1100	1
100019	94	1101	1
100020	94	1104	1
100021	94	1107	1
100022	94	1109	1
100023	94	1110	1
100024	94	1112	1
100025	94	1114	1
100026	94	1115	1
100027	94	1116	1
100028	94	1118	1
100029	94	1119	1
100030	94	1120	1
100031	94	1121	1
100032	94	1125	1
100033	94	1126	1
100034	94	1127	1
100035	94	1128	1
100036	94	1132	1
100037	94	1134	1
100038	94	1135	1
100039	94	1136	1
100040	94	1137	1
100041	94	1138	1
100042	94	1139	1
100043	94	1140	1
100044	94	1142	1
100045	94	1143	1
100046	94	1144	1
100047	94	1145	1
100048	94	1146	1
100049	94	1147	1
100050	94	1150	1
100051	94	1152	1
100052	94	1153	1
100053	94	1154	1
