	drug	disease	value
96785	297	1502	1
96786	297	1504	1
96787	297	1508	1
96788	297	1511	1
96789	297	1518	1
96790	297	1525	1
96791	297	1526	1
96792	297	1532	1
96793	297	1533	1
96794	297	1535	1
96795	297	1536	1
96796	297	1538	1
96797	297	1539	1
96798	297	1542	1
96799	297	1543	1
96800	297	1546	1
96801	297	1548	1
96802	297	1552	1
96803	297	1554	1
96804	297	1556	1
96805	297	1562	1
96806	297	1566	1
96807	297	1571	1
96808	297	1575	1
96809	297	1577	1
96810	297	1582	1
96811	297	1583	1
96812	297	1584	1
96813	297	1585	1
96814	297	1586	1
96815	297	1595	1
96816	297	1598	1
96817	297	1599	1
96818	297	1601	1
96819	297	1603	1
96820	297	1605	1
96821	297	1607	1
96822	297	1608	1
96823	297	1613	1
96824	297	1618	1
96825	297	1624	1
96826	297	1628	1
96827	297	1636	1
96828	297	1642	1
96829	297	1644	1
96830	297	1645	1
96831	297	1648	1
96832	297	1649	1
96833	297	1651	1
96834	297	1653	1
96835	297	1659	1
96836	297	1663	1
96837	297	1666	1
96838	297	1667	1
96839	297	1668	1
96840	297	1671	1
96841	297	1677	1
96842	297	1678	1
96843	297	1680	1
96844	297	1683	1
96845	297	1687	1
96846	297	1689	1
96847	297	1692	1
96848	297	1705	1
96849	297	1711	1
96850	297	1718	1
96851	297	1721	1
96852	297	1723	1
96853	297	1724	1
96854	297	1726	1
96855	297	1731	1
96856	297	1732	1
96857	297	1749	1
96858	297	1754	1
96859	297	1755	1
96860	297	1756	1
96861	297	1757	1
96862	297	1758	1
96863	297	1762	1
96864	297	1764	1
96865	297	1767	1
96866	297	1777	1
96867	297	1778	1
96868	297	1779	1
96869	297	1785	1
96870	297	1791	1
96871	297	1792	1
96872	297	1794	1
96873	297	1805	1
96874	297	1809	1
96875	297	1811	1
96876	297	1812	1
96877	297	1815	1
96878	297	1817	1
96879	297	1825	1
96880	297	1826	1
96881	297	1831	1
96882	297	1837	1
96883	297	1840	1
96884	297	1845	1
96885	297	1864	1
96886	297	1866	1
96887	297	1869	1
96888	297	1875	1
96889	297	1876	1
96890	297	1880	1
96891	297	1881	1
96892	297	1882	1
96893	297	1883	1
96894	297	1895	1
96895	297	1897	1
96896	297	1898	1
96897	297	1899	1
96898	297	1909	1
96899	297	1910	1
96900	297	1911	1
96901	297	1912	1
96902	297	1914	1
96903	297	1922	1
96904	297	1925	1
96905	297	1943	1
96906	297	1949	1
96907	297	1958	1
96908	297	1959	1
96909	297	1961	1
96910	297	1969	1
96911	297	1983	1
96912	297	1984	1
96913	297	1985	1
96914	297	1992	1
96915	297	1998	1
96916	297	2012	1
96917	297	2013	1
96918	297	2015	1
96919	297	2026	1
96920	297	2030	1
96921	297	2032	1
96922	297	2038	1
96923	297	2043	1
96924	297	2044	1
96925	297	2045	1
96926	297	2046	1
96927	297	2047	1
96928	297	2049	1
96929	297	2055	1
96930	297	2056	1
96931	297	2057	1
96932	297	2059	1
96933	297	2061	1
96934	297	2064	1
96935	297	2070	1
96936	297	2074	1
96937	297	2075	1
96938	297	2078	1
96939	297	2087	1
96940	297	2092	1
96941	297	2103	1
96942	297	2113	1
96943	297	2120	1
96944	297	2122	1
96945	297	2136	1
96946	297	2152	1
96947	297	2157	1
96948	297	2170	1
96949	297	2171	1
96950	297	2183	1
96951	297	2185	1
96952	297	2189	1
96953	297	2192	1
96954	297	2193	1
96955	297	2201	1
96956	297	2231	1
96957	297	2236	1
96958	297	2237	1
96959	297	2243	1
96960	297	2244	1
96961	297	2255	1
96962	297	2257	1
96963	297	2258	1
96964	297	2261	1
96965	297	2263	1
96966	297	2265	1
96967	297	2266	1
96968	297	2271	1
96969	297	2275	1
96970	297	2297	1
96971	297	2299	1
96972	297	2303	1
96973	297	2338	1
96974	297	2346	1
96975	297	2352	1
96976	297	2361	1
96977	297	2373	1
96978	297	2396	1
96979	297	2402	1
96980	297	2404	1
96981	297	2407	1
96982	297	2410	1
96983	297	2412	1
96984	297	2413	1
96985	297	2416	1
96986	297	2420	1
96987	297	2429	1
96988	297	2436	1
96989	297	2440	1
96990	297	2441	1
96991	297	2445	1
96992	297	2447	1
96993	297	2454	1
96994	297	2459	1
96995	297	2467	1
96996	297	2473	1
96997	297	2487	1
96998	297	2489	1
96999	297	2491	1
97000	297	2500	1
97001	297	2515	1
97002	297	2518	1
97003	297	2519	1
97004	297	2523	1
97005	297	2539	1
97006	297	2549	1
97007	297	2569	1
97008	297	2591	1
97009	297	2599	1
97010	297	2603	1
97011	297	2604	1
97012	297	2606	1
97013	297	2607	1
97014	297	2611	1
97015	297	2613	1
97016	297	2615	1
97017	297	2616	1
97018	297	2622	1
97019	297	2625	1
97020	297	2627	1
97021	297	2636	1
97022	297	2642	1
97023	297	2646	1
97024	297	2651	1
97025	297	2660	1
97026	297	2675	1
97027	297	2679	1
97028	297	2694	1
97029	297	2696	1
97030	297	2702	1
97031	297	2710	1
97032	297	2714	1
97033	297	2719	1
97034	297	2723	1
97035	297	2743	1
97036	297	2754	1
97037	297	2769	1
97038	297	2776	1
97039	297	2791	1
97040	297	2795	1
97041	297	2798	1
97042	297	2801	1
97043	297	2810	1
97044	297	2814	1
97045	297	2825	1
97046	297	2830	1
97047	297	2841	1
97048	297	2842	1
97049	297	2845	1
97050	297	2872	1
97051	297	2892	1
97052	297	2897	1
97053	297	2923	1
97054	297	2925	1
97055	297	2938	1
97056	297	2957	1
97057	297	2959	1
97058	297	2960	1
97059	297	2976	1
97060	297	2977	1
97061	297	2988	1
97062	297	2989	1
97063	297	3002	1
97064	297	3016	1
97065	297	3026	1
97066	297	3092	1
97067	297	3122	1
97068	297	3127	1
97069	297	3144	1
97070	297	3145	1
97071	297	3164	1
97072	297	3165	1
97073	297	3180	1
97074	297	3230	1
97075	297	3243	1
97076	297	3249	1
97077	297	3255	1
97078	297	3282	1
97079	297	3287	1
97080	297	3292	1
97081	297	3296	1
97082	297	3310	1
97083	297	3316	1
97084	297	3324	1
97085	297	3325	1
97086	297	3330	1
97087	297	3332	1
97088	297	3333	1
97089	297	3334	1
97090	297	3338	1
97091	297	3368	1
97092	297	3435	1
97093	297	3438	1
97094	297	3468	1
97095	297	3498	1
97096	297	3502	1
97097	297	3547	1
97098	297	3561	1
97099	297	3578	1
97100	297	3579	1
97101	297	3580	1
97102	297	3600	1
97103	297	3607	1
97104	297	3614	1
97105	297	3621	1
97106	297	3644	1
97107	297	3652	1
97108	297	3751	1
97109	297	3765	1
97110	297	3766	1
97111	297	3792	1
97112	297	3796	1
97113	297	3896	1
97114	297	3897	1
97115	297	3898	1
97116	297	3899	1
97117	297	3900	1
97118	297	3901	1
97119	297	3916	1
97120	297	3917	1
97121	297	3918	1
97122	297	3919	1
97123	297	3920	1
97124	297	3958	1
97125	297	3967	1
97126	297	4017	1
97127	297	4018	1
97128	297	4019	1
97129	297	4038	1
97130	297	4056	1
97131	297	4112	1
97132	297	4141	1
97133	297	4145	1
97134	297	4146	1
97135	297	4147	1
97136	297	4150	1
97137	297	4165	1
97138	297	4166	1
97139	297	4167	1
97140	297	4207	1
97141	297	4326	1
97142	297	4332	1
97143	297	4435	1
97144	297	4436	1
97145	297	4437	1
97146	297	4438	1
97147	297	4540	1
97148	297	4551	1
97149	297	4630	1
97150	297	4636	1
97151	297	4658	1
97152	297	4659	1
97153	297	4660	1
97154	297	4690	1
97155	297	4754	1
97156	297	4828	1
97157	297	4829	1
97158	297	4900	1
97159	297	4923	1
97160	297	4925	1
97161	297	4969	1
97162	297	4972	1
97163	297	4977	1
97164	297	4978	1
97165	297	4979	1
97166	297	4980	1
97167	297	4981	1
97168	297	5005	1
97169	297	5006	1
97170	297	5053	1
97171	297	5063	1
97172	297	5199	1
97173	297	5258	1
97174	297	5259	1
97175	297	5318	1
97176	297	5319	1
97177	297	5320	1
97178	297	5321	1
97179	297	5322	1
97180	297	5371	1
97181	297	5466	1
97182	297	5527	1
97183	297	5582	1
97184	297	5670	1
97185	297	5695	1
97186	297	5722	1
97187	297	5723	1
97188	298	698	1
97189	298	699	1
97190	298	701	1
97191	298	702	1
97192	298	705	1
97193	298	706	1
97194	298	708	1
97195	298	709	1
97196	298	713	1
97197	298	715	1
97198	298	721	1
97199	298	723	1
97200	298	725	1
97201	298	729	1
97202	298	731	1
97203	298	733	1
97204	298	734	1
97205	298	736	1
97206	298	737	1
97207	298	739	1
97208	298	740	1
97209	298	741	1
97210	298	742	1
97211	298	743	1
97212	298	744	1
97213	298	746	1
97214	298	748	1
97215	298	753	1
97216	298	758	1
97217	298	759	1
97218	298	760	1
97219	298	762	1
97220	298	767	1
97221	298	768	1
97222	298	775	1
97223	298	776	1
97224	298	784	1
97225	298	786	1
97226	298	792	1
97227	298	794	1
97228	298	797	1
97229	298	799	1
97230	298	800	1
97231	298	801	1
97232	298	803	1
97233	298	806	1
97234	298	807	1
97235	298	812	1
97236	298	821	1
97237	298	827	1
97238	298	837	1
97239	298	842	1
97240	298	847	1
97241	298	862	1
97242	298	863	1
97243	298	867	1
97244	298	868	1
97245	298	869	1
97246	298	872	1
97247	298	873	1
97248	298	881	1
97249	298	882	1
97250	298	901	1
97251	298	905	1
97252	298	907	1
97253	298	910	1
97254	298	911	1
97255	298	912	1
97256	298	914	1
97257	298	915	1
97258	298	917	1
97259	298	919	1
97260	298	920	1
97261	298	921	1
97262	298	924	1
97263	298	931	1
97264	298	932	1
97265	298	934	1
97266	298	937	1
97267	298	940	1
97268	298	942	1
97269	298	944	1
97270	298	950	1
97271	298	951	1
97272	298	954	1
97273	298	960	1
97274	298	963	1
97275	298	966	1
97276	298	968	1
97277	298	972	1
97278	298	974	1
97279	298	979	1
97280	298	980	1
97281	298	982	1
97282	298	991	1
97283	298	996	1
97284	298	997	1
97285	298	998	1
97286	298	999	1
97287	298	1007	1
97288	298	1010	1
97289	298	1026	1
97290	298	1028	1
97291	298	1029	1
97292	298	1031	1
97293	298	1032	1
97294	298	1034	1
97295	298	1046	1
97296	298	1064	1
97297	298	1065	1
97298	298	1067	1
97299	298	1069	1
97300	298	1081	1
97301	298	1087	1
97302	298	1088	1
97303	298	1091	1
97304	298	1097	1
97305	298	1101	1
97306	298	1102	1
97307	298	1103	1
97308	298	1104	1
97309	298	1106	1
97310	298	1108	1
97311	298	1111	1
97312	298	1113	1
97313	298	1114	1
97314	298	1116	1
97315	298	1119	1
97316	298	1120	1
97317	298	1122	1
97318	298	1123	1
97319	298	1127	1
97320	298	1141	1
97321	298	1143	1
97322	298	1162	1
97323	298	1166	1
97324	298	1170	1
97325	298	1172	1
97326	298	1176	1
97327	298	1183	1
97328	298	1187	1
97329	298	1192	1
97330	298	1194	1
97331	298	1199	1
97332	298	1200	1
97333	298	1202	1
97334	298	1211	1
97335	298	1212	1
97336	298	1214	1
97337	298	1217	1
97338	298	1218	1
97339	298	1219	1
97340	298	1221	1
97341	298	1230	1
97342	298	1239	1
97343	298	1252	1
97344	298	1259	1
97345	298	1268	1
97346	298	1269	1
97347	298	1270	1
97348	298	1281	1
97349	298	1287	1
97350	298	1297	1
97351	298	1299	1
97352	298	1300	1
97353	298	1308	1
97354	298	1315	1
97355	298	1334	1
97356	298	1335	1
97357	298	1346	1
97358	298	1362	1
97359	298	1366	1
97360	298	1373	1
97361	298	1381	1
97362	298	1384	1
97363	298	1385	1
97364	298	1387	1
97365	298	1389	1
97366	298	1390	1
97367	298	1404	1
97368	298	1407	1
97369	298	1411	1
97370	298	1430	1
97371	298	1441	1
97372	298	1447	1
97373	298	1450	1
97374	298	1465	1
97375	298	1472	1
97376	298	1477	1
97377	298	1480	1
97378	298	1489	1
97379	298	1491	1
97380	298	1496	1
97381	298	1499	1
97382	298	1502	1
97383	298	1511	1
97384	298	1520	1
97385	298	1521	1
97386	298	1528	1
97387	298	1536	1
97388	298	1539	1
97389	298	1543	1
97390	298	1548	1
97391	298	1582	1
97392	298	1584	1
97393	298	1591	1
97394	298	1598	1
97395	298	1608	1
97396	298	1609	1
97397	298	1617	1
97398	298	1632	1
97399	298	1654	1
97400	298	1659	1
97401	298	1663	1
97402	298	1680	1
97403	298	1697	1
97404	298	1704	1
97405	298	1705	1
97406	298	1728	1
97407	298	1731	1
97408	298	1733	1
97409	298	1741	1
97410	298	1742	1
97411	298	1757	1
97412	298	1777	1
97413	298	1794	1
97414	298	1835	1
97415	298	1850	1
97416	298	1864	1
97417	298	1871	1
97418	298	1907	1
97419	298	1910	1
97420	298	1935	1
97421	298	1947	1
97422	298	1949	1
97423	298	1966	1
97424	298	2003	1
97425	298	2012	1
97426	298	2038	1
97427	298	2046	1
97428	298	2061	1
97429	298	2078	1
97430	298	2114	1
97431	298	2120	1
97432	298	2150	1
97433	298	2170	1
97434	298	2192	1
97435	298	2237	1
97436	298	2238	1
97437	298	2241	1
97438	298	2245	1
97439	298	2261	1
97440	298	2265	1
97441	298	2276	1
97442	298	2396	1
97443	298	2412	1
97444	298	2429	1
97445	298	2442	1
97446	298	2443	1
97447	298	2448	1
97448	298	2475	1
97449	298	2500	1
97450	298	2507	1
97451	298	2531	1
97452	298	2577	1
97453	298	2596	1
97454	298	2601	1
97455	298	2695	1
97456	298	2710	1
97457	298	2823	1
97458	298	2855	1
97459	298	2925	1
97460	298	2978	1
97461	298	2989	1
97462	298	2997	1
97463	298	3030	1
97464	298	3124	1
97465	298	3127	1
97466	298	3165	1
97467	298	3216	1
97468	298	3230	1
97469	298	3301	1
97470	298	3531	1
97471	298	3547	1
97472	298	3559	1
97473	298	3755	1
97474	298	3786	1
97475	298	3792	1
97476	298	3793	1
97477	298	3794	1
97478	298	3795	1
97479	298	3796	1
97480	298	4038	1
97481	298	4039	1
97482	298	4043	1
97483	298	4721	1
97484	298	4722	1
97485	299	746	1
97486	299	786	1
97487	299	869	1
97488	299	999	1
97489	299	1010	1
97490	299	1029	1
97491	299	1252	1
97492	299	1299	1
97493	299	1366	1
97494	299	1389	1
97495	299	1777	1
97496	299	1794	1
97497	299	2601	1
97498	299	2923	1
97499	300	698	1
97500	300	699	1
97501	300	701	1
97502	300	702	1
97503	300	703	1
97504	300	705	1
97505	300	706	1
97506	300	708	1
97507	300	709	1
97508	300	711	1
97509	300	713	1
97510	300	714	1
97511	300	715	1
97512	300	717	1
97513	300	718	1
97514	300	720	1
97515	300	721	1
97516	300	724	1
97517	300	725	1
97518	300	728	1
97519	300	731	1
97520	300	733	1
97521	300	736	1
97522	300	739	1
97523	300	741	1
97524	300	742	1
97525	300	743	1
97526	300	744	1
97527	300	745	1
97528	300	746	1
97529	300	748	1
97530	300	749	1
97531	300	754	1
97532	300	757	1
97533	300	761	1
97534	300	762	1
97535	300	767	1
97536	300	768	1
97537	300	771	1
97538	300	772	1
97539	300	773	1
97540	300	775	1
97541	300	784	1
97542	300	786	1
97543	300	792	1
97544	300	794	1
97545	300	795	1
97546	300	800	1
97547	300	801	1
97548	300	806	1
97549	300	808	1
97550	300	813	1
97551	300	820	1
97552	300	821	1
97553	300	822	1
97554	300	823	1
97555	300	827	1
97556	300	837	1
97557	300	840	1
97558	300	841	1
97559	300	846	1
97560	300	847	1
97561	300	851	1
97562	300	858	1
97563	300	860	1
97564	300	865	1
97565	300	868	1
97566	300	869	1
97567	300	870	1
97568	300	872	1
97569	300	878	1
97570	300	879	1
97571	300	881	1
97572	300	883	1
97573	300	886	1
97574	300	888	1
97575	300	890	1
97576	300	898	1
97577	300	899	1
97578	300	907	1
97579	300	910	1
97580	300	911	1
97581	300	913	1
97582	300	914	1
97583	300	915	1
97584	300	919	1
97585	300	920	1
97586	300	921	1
97587	300	924	1
97588	300	930	1
97589	300	931	1
97590	300	932	1
97591	300	933	1
97592	300	934	1
97593	300	935	1
97594	300	936	1
97595	300	937	1
97596	300	938	1
97597	300	940	1
97598	300	942	1
97599	300	947	1
97600	300	950	1
97601	300	951	1
97602	300	952	1
97603	300	953	1
97604	300	954	1
97605	300	961	1
97606	300	963	1
97607	300	964	1
97608	300	965	1
97609	300	968	1
97610	300	975	1
97611	300	976	1
97612	300	977	1
97613	300	982	1
97614	300	985	1
97615	300	988	1
97616	300	989	1
97617	300	995	1
97618	300	997	1
97619	300	998	1
97620	300	999	1
97621	300	1002	1
97622	300	1006	1
97623	300	1007	1
97624	300	1010	1
97625	300	1012	1
97626	300	1026	1
97627	300	1027	1
97628	300	1028	1
97629	300	1029	1
97630	300	1030	1
97631	300	1032	1
97632	300	1034	1
97633	300	1043	1
97634	300	1046	1
97635	300	1047	1
97636	300	1049	1
97637	300	1050	1
97638	300	1053	1
97639	300	1056	1
97640	300	1057	1
97641	300	1062	1
97642	300	1064	1
97643	300	1065	1
97644	300	1067	1
97645	300	1068	1
97646	300	1069	1
97647	300	1070	1
97648	300	1071	1
97649	300	1078	1
97650	300	1081	1
97651	300	1085	1
97652	300	1087	1
97653	300	1088	1
97654	300	1093	1
97655	300	1094	1
97656	300	1095	1
97657	300	1098	1
97658	300	1100	1
97659	300	1103	1
97660	300	1109	1
97661	300	1112	1
97662	300	1115	1
97663	300	1116	1
97664	300	1119	1
97665	300	1124	1
97666	300	1138	1
97667	300	1139	1
97668	300	1154	1
97669	300	1161	1
97670	300	1164	1
97671	300	1172	1
97672	300	1173	1
97673	300	1176	1
97674	300	1181	1
97675	300	1182	1
97676	300	1185	1
97677	300	1190	1
97678	300	1193	1
97679	300	1202	1
97680	300	1214	1
97681	300	1215	1
97682	300	1229	1
97683	300	1234	1
97684	300	1239	1
97685	300	1256	1
97686	300	1259	1
97687	300	1261	1
97688	300	1266	1
97689	300	1268	1
97690	300	1270	1
97691	300	1273	1
97692	300	1274	1
97693	300	1275	1
97694	300	1279	1
97695	300	1281	1
97696	300	1289	1
97697	300	1295	1
97698	300	1299	1
97699	300	1300	1
97700	300	1308	1
97701	300	1310	1
97702	300	1321	1
97703	300	1325	1
97704	300	1333	1
97705	300	1335	1
97706	300	1341	1
97707	300	1348	1
97708	300	1362	1
97709	300	1364	1
97710	300	1367	1
97711	300	1368	1
97712	300	1372	1
97713	300	1373	1
97714	300	1381	1
97715	300	1386	1
97716	300	1389	1
97717	300	1390	1
97718	300	1398	1
97719	300	1407	1
97720	300	1409	1
97721	300	1411	1
97722	300	1417	1
97723	300	1431	1
97724	300	1434	1
97725	300	1445	1
97726	300	1450	1
97727	300	1455	1
97728	300	1457	1
97729	300	1465	1
97730	300	1467	1
97731	300	1468	1
97732	300	1470	1
97733	300	1477	1
97734	300	1479	1
97735	300	1482	1
97736	300	1487	1
97737	300	1488	1
97738	300	1489	1
97739	300	1490	1
97740	300	1491	1
97741	300	1496	1
97742	300	1498	1
97743	300	1499	1
97744	300	1502	1
97745	300	1518	1
97746	300	1521	1
97747	300	1527	1
97748	300	1532	1
97749	300	1533	1
97750	300	1535	1
97751	300	1538	1
97752	300	1542	1
97753	300	1543	1
97754	300	1545	1
97755	300	1546	1
97756	300	1551	1
97757	300	1556	1
97758	300	1562	1
97759	300	1582	1
97760	300	1584	1
97761	300	1585	1
97762	300	1595	1
97763	300	1598	1
97764	300	1599	1
97765	300	1601	1
97766	300	1603	1
97767	300	1604	1
97768	300	1607	1
97769	300	1608	1
97770	300	1642	1
97771	300	1649	1
97772	300	1652	1
97773	300	1658	1
97774	300	1661	1
97775	300	1678	1
97776	300	1680	1
97777	300	1683	1
97778	300	1685	1
97779	300	1689	1
97780	300	1692	1
97781	300	1701	1
97782	300	1705	1
97783	300	1711	1
97784	300	1714	1
97785	300	1724	1
97786	300	1745	1
97787	300	1754	1
97788	300	1755	1
97789	300	1756	1
97790	300	1757	1
97791	300	1759	1
97792	300	1762	1
97793	300	1771	1
97794	300	1777	1
97795	300	1778	1
97796	300	1784	1
97797	300	1785	1
97798	300	1789	1
97799	300	1791	1
97800	300	1794	1
97801	300	1804	1
97802	300	1817	1
97803	300	1826	1
97804	300	1836	1
97805	300	1837	1
97806	300	1840	1
97807	300	1845	1
97808	300	1847	1
97809	300	1860	1
97810	300	1861	1
97811	300	1864	1
97812	300	1866	1
97813	300	1875	1
97814	300	1877	1
97815	300	1883	1
97816	300	1886	1
97817	300	1899	1
97818	300	1900	1
97819	300	1912	1
97820	300	1918	1
97821	300	1925	1
97822	300	1934	1
97823	300	1944	1
97824	300	1947	1
97825	300	1949	1
97826	300	1951	1
97827	300	1961	1
97828	300	1969	1
97829	300	1984	1
97830	300	1985	1
97831	300	2012	1
97832	300	2015	1
97833	300	2022	1
97834	300	2024	1
97835	300	2030	1
97836	300	2035	1
97837	300	2044	1
97838	300	2045	1
97839	300	2056	1
97840	300	2057	1
97841	300	2058	1
97842	300	2059	1
97843	300	2064	1
97844	300	2071	1
97845	300	2072	1
97846	300	2078	1
97847	300	2089	1
97848	300	2106	1
97849	300	2107	1
97850	300	2136	1
97851	300	2166	1
97852	300	2170	1
97853	300	2171	1
97854	300	2174	1
97855	300	2182	1
97856	300	2183	1
97857	300	2192	1
97858	300	2233	1
97859	300	2242	1
97860	300	2244	1
97861	300	2255	1
97862	300	2257	1
97863	300	2258	1
97864	300	2266	1
97865	300	2275	1
97866	300	2334	1
97867	300	2338	1
97868	300	2352	1
97869	300	2361	1
97870	300	2399	1
97871	300	2402	1
97872	300	2407	1
97873	300	2410	1
97874	300	2429	1
97875	300	2436	1
97876	300	2447	1
97877	300	2452	1
97878	300	2476	1
97879	300	2477	1
97880	300	2491	1
97881	300	2499	1
97882	300	2518	1
97883	300	2532	1
97884	300	2539	1
97885	300	2599	1
97886	300	2607	1
97887	300	2616	1
97888	300	2625	1
97889	300	2651	1
97890	300	2652	1
97891	300	2665	1
97892	300	2687	1
97893	300	2719	1
97894	300	2786	1
97895	300	2800	1
97896	300	2814	1
97897	300	2825	1
97898	300	2841	1
97899	300	2842	1
97900	300	2875	1
97901	300	2876	1
97902	300	2892	1
97903	300	2960	1
97904	300	2988	1
97905	300	3002	1
97906	300	3034	1
97907	300	3046	1
97908	300	3073	1
97909	300	3122	1
97910	300	3130	1
97911	300	3145	1
97912	300	3164	1
97913	300	3190	1
97914	300	3243	1
97915	300	3255	1
97916	300	3260	1
97917	300	3266	1
97918	300	3270	1
97919	300	3316	1
97920	300	3325	1
97921	300	3422	1
97922	300	3435	1
97923	300	3438	1
97924	300	3515	1
97925	300	3521	1
97926	300	3522	1
97927	300	3523	1
97928	300	3525	1
97929	300	3526	1
97930	300	3527	1
97931	300	3528	1
97932	300	3529	1
97933	300	3701	1
97934	300	3702	1
97935	300	3733	1
97936	300	3751	1
97937	300	3765	1
97938	300	3968	1
97939	300	4141	1
97940	300	4146	1
97941	300	4148	1
97942	300	4186	1
97943	300	4451	1
97944	300	4574	1
97945	300	4629	1
97946	300	4636	1
97947	300	4637	1
97948	300	4658	1
97949	300	4672	1
97950	300	4673	1
97951	300	5176	1
97952	300	5371	1
97953	300	5670	1
97954	301	698	1
97955	301	699	1
97956	301	700	1
97957	301	701	1
97958	301	702	1
97959	301	703	1
97960	301	705	1
97961	301	706	1
97962	301	709	1
97963	301	711	1
97964	301	712	1
97965	301	713	1
97966	301	714	1
97967	301	715	1
97968	301	717	1
97969	301	718	1
97970	301	720	1
97971	301	721	1
97972	301	722	1
97973	301	724	1
97974	301	725	1
97975	301	726	1
97976	301	728	1
97977	301	730	1
97978	301	731	1
97979	301	733	1
97980	301	736	1
97981	301	737	1
97982	301	739	1
97983	301	740	1
97984	301	741	1
97985	301	743	1
97986	301	744	1
97987	301	745	1
97988	301	746	1
97989	301	747	1
97990	301	748	1
97991	301	749	1
97992	301	752	1
97993	301	753	1
97994	301	754	1
97995	301	757	1
97996	301	761	1
97997	301	762	1
97998	301	766	1
97999	301	769	1
98000	301	770	1
98001	301	771	1
98002	301	773	1
98003	301	775	1
98004	301	779	1
98005	301	780	1
98006	301	781	1
98007	301	783	1
98008	301	784	1
98009	301	785	1
98010	301	786	1
98011	301	788	1
98012	301	792	1
98013	301	794	1
98014	301	795	1
98015	301	797	1
98016	301	800	1
98017	301	801	1
98018	301	802	1
98019	301	805	1
98020	301	806	1
98021	301	807	1
98022	301	813	1
98023	301	816	1
98024	301	820	1
98025	301	821	1
98026	301	822	1
98027	301	825	1
98028	301	827	1
98029	301	828	1
98030	301	830	1
98031	301	837	1
98032	301	847	1
98033	301	850	1
98034	301	851	1
98035	301	853	1
98036	301	862	1
98037	301	864	1
98038	301	865	1
98039	301	867	1
98040	301	868	1
98041	301	869	1
98042	301	871	1
98043	301	873	1
98044	301	878	1
